"","trials","target","mean_acc","mean_dist","network","type"
"41638",2310000,22,0,8,"feedforward","test"
"41639",2310000,23,0,8,"feedforward","test"
"41640",2310000,24,0,9,"feedforward","test"
"41641",2320000,1,0,1,"feedforward","test"
"41642",2320000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41643",2320000,3,0.5,0.75,"feedforward","test"
"41644",2320000,4,0.45,0.85,"feedforward","test"
"41645",2320000,5,0.36,1.04,"feedforward","test"
"41646",2320000,6,0.178571428571429,1.64285714285714,"feedforward","test"
"41647",2320000,7,0.225,1.55,"feedforward","test"
"41648",2320000,8,0.307692307692308,1.34615384615385,"feedforward","test"
"41649",2320000,9,0.22,1.68,"feedforward","test"
"41650",2320000,10,0.245614035087719,1.80701754385965,"feedforward","test"
"41651",2320000,11,0.216666666666667,1.83333333333333,"feedforward","test"
"41652",2320000,12,0.305084745762712,1.47457627118644,"feedforward","test"
"41653",2320000,13,0.173913043478261,2,"feedforward","test"
"41654",2320000,14,0.147058823529412,2.26470588235294,"feedforward","test"
"41655",2320000,15,0.09375,2.40625,"feedforward","test"
"41656",2320000,16,0.238095238095238,2.57142857142857,"feedforward","test"
"41657",2320000,17,0.133333333333333,3.53333333333333,"feedforward","test"
"41658",2320000,18,0.2,2.8,"feedforward","test"
"41659",2320000,19,0,4,"feedforward","test"
"41660",2320000,20,0,6.66666666666667,"feedforward","test"
"41661",2320000,21,0,4.5,"feedforward","test"
"41662",2320000,22,0,8,"feedforward","test"
"41663",2320000,23,0,8,"feedforward","test"
"41664",2320000,24,0,9,"feedforward","test"
"41665",2330000,1,0,1,"feedforward","test"
"41666",2330000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41667",2330000,3,0.416666666666667,0.833333333333333,"feedforward","test"
"41668",2330000,4,0.45,0.9,"feedforward","test"
"41669",2330000,5,0.36,1,"feedforward","test"
"41670",2330000,6,0.178571428571429,1.64285714285714,"feedforward","test"
"41671",2330000,7,0.125,1.75,"feedforward","test"
"41672",2330000,8,0.307692307692308,1.32692307692308,"feedforward","test"
"41673",2330000,9,0.24,1.6,"feedforward","test"
"41674",2330000,10,0.245614035087719,1.85964912280702,"feedforward","test"
"41675",2330000,11,0.25,1.85,"feedforward","test"
"41676",2330000,12,0.220338983050847,1.72881355932203,"feedforward","test"
"41677",2330000,13,0.173913043478261,2.1304347826087,"feedforward","test"
"41678",2330000,14,0.205882352941176,2.14705882352941,"feedforward","test"
"41679",2330000,15,0.125,2.34375,"feedforward","test"
"41680",2330000,16,0.142857142857143,3,"feedforward","test"
"41681",2330000,17,0.133333333333333,3.73333333333333,"feedforward","test"
"41682",2330000,18,0.2,3,"feedforward","test"
"41683",2330000,19,0,4,"feedforward","test"
"41684",2330000,20,0,6.66666666666667,"feedforward","test"
"41685",2330000,21,0,4.5,"feedforward","test"
"41686",2330000,22,0,8,"feedforward","test"
"41687",2330000,23,0,8,"feedforward","test"
"41688",2330000,24,0,9,"feedforward","test"
"41689",2340000,1,0,1,"feedforward","test"
"41690",2340000,2,0.142857142857143,1.28571428571429,"feedforward","test"
"41691",2340000,3,0.333333333333333,0.75,"feedforward","test"
"41692",2340000,4,0.45,0.95,"feedforward","test"
"41693",2340000,5,0.32,1.24,"feedforward","test"
"41694",2340000,6,0.107142857142857,1.85714285714286,"feedforward","test"
"41695",2340000,7,0.2,1.625,"feedforward","test"
"41696",2340000,8,0.269230769230769,1.44230769230769,"feedforward","test"
"41697",2340000,9,0.2,1.66,"feedforward","test"
"41698",2340000,10,0.245614035087719,1.78947368421053,"feedforward","test"
"41699",2340000,11,0.25,1.63333333333333,"feedforward","test"
"41700",2340000,12,0.338983050847458,1.40677966101695,"feedforward","test"
"41701",2340000,13,0.130434782608696,1.95652173913043,"feedforward","test"
"41702",2340000,14,0.0882352941176471,2.35294117647059,"feedforward","test"
"41703",2340000,15,0.125,2.25,"feedforward","test"
"41704",2340000,16,0.238095238095238,2.66666666666667,"feedforward","test"
"41705",2340000,17,0.133333333333333,3.73333333333333,"feedforward","test"
"41706",2340000,18,0.2,3,"feedforward","test"
"41707",2340000,19,0,4,"feedforward","test"
"41708",2340000,20,0,7,"feedforward","test"
"41709",2340000,21,0,4.5,"feedforward","test"
"41710",2340000,22,0,8,"feedforward","test"
"41711",2340000,23,0,8,"feedforward","test"
"41712",2340000,24,0,9,"feedforward","test"
"41713",2350000,1,0,1,"feedforward","test"
"41714",2350000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41715",2350000,3,0.5,0.916666666666667,"feedforward","test"
"41716",2350000,4,0.45,0.85,"feedforward","test"
"41717",2350000,5,0.4,1,"feedforward","test"
"41718",2350000,6,0.0714285714285714,1.71428571428571,"feedforward","test"
"41719",2350000,7,0.275,1.475,"feedforward","test"
"41720",2350000,8,0.288461538461538,1.38461538461538,"feedforward","test"
"41721",2350000,9,0.2,1.62,"feedforward","test"
"41722",2350000,10,0.210526315789474,1.84210526315789,"feedforward","test"
"41723",2350000,11,0.233333333333333,1.93333333333333,"feedforward","test"
"41724",2350000,12,0.305084745762712,1.50847457627119,"feedforward","test"
"41725",2350000,13,0.152173913043478,2,"feedforward","test"
"41726",2350000,14,0.147058823529412,2.29411764705882,"feedforward","test"
"41727",2350000,15,0.125,2.34375,"feedforward","test"
"41728",2350000,16,0.19047619047619,2.61904761904762,"feedforward","test"
"41729",2350000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41730",2350000,18,0.2,3,"feedforward","test"
"41731",2350000,19,0,3.85714285714286,"feedforward","test"
"41732",2350000,20,0,6.66666666666667,"feedforward","test"
"41733",2350000,21,0,4.5,"feedforward","test"
"41734",2350000,22,0,8,"feedforward","test"
"41735",2350000,23,0,8,"feedforward","test"
"41736",2350000,24,0,9,"feedforward","test"
"41737",2360000,1,0,2,"feedforward","test"
"41738",2360000,2,0.142857142857143,1.14285714285714,"feedforward","test"
"41739",2360000,3,0.5,0.583333333333333,"feedforward","test"
"41740",2360000,4,0.45,0.9,"feedforward","test"
"41741",2360000,5,0.32,1,"feedforward","test"
"41742",2360000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41743",2360000,7,0.2,1.675,"feedforward","test"
"41744",2360000,8,0.307692307692308,1.26923076923077,"feedforward","test"
"41745",2360000,9,0.24,1.56,"feedforward","test"
"41746",2360000,10,0.228070175438596,1.78947368421053,"feedforward","test"
"41747",2360000,11,0.266666666666667,1.8,"feedforward","test"
"41748",2360000,12,0.271186440677966,1.50847457627119,"feedforward","test"
"41749",2360000,13,0.173913043478261,1.97826086956522,"feedforward","test"
"41750",2360000,14,0.117647058823529,2.32352941176471,"feedforward","test"
"41751",2360000,15,0.125,2.1875,"feedforward","test"
"41752",2360000,16,0.19047619047619,2.57142857142857,"feedforward","test"
"41753",2360000,17,0.133333333333333,3.86666666666667,"feedforward","test"
"41754",2360000,18,0.2,2.8,"feedforward","test"
"41755",2360000,19,0,3.85714285714286,"feedforward","test"
"41756",2360000,20,0,6.66666666666667,"feedforward","test"
"41757",2360000,21,0,4.5,"feedforward","test"
"41758",2360000,22,0,8,"feedforward","test"
"41759",2360000,23,0,8,"feedforward","test"
"41760",2360000,24,0,9,"feedforward","test"
"41761",2370000,1,0,2,"feedforward","test"
"41762",2370000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41763",2370000,3,0.5,0.75,"feedforward","test"
"41764",2370000,4,0.45,0.85,"feedforward","test"
"41765",2370000,5,0.36,1.04,"feedforward","test"
"41766",2370000,6,0.107142857142857,1.82142857142857,"feedforward","test"
"41767",2370000,7,0.175,1.65,"feedforward","test"
"41768",2370000,8,0.307692307692308,1.34615384615385,"feedforward","test"
"41769",2370000,9,0.18,1.58,"feedforward","test"
"41770",2370000,10,0.245614035087719,1.85964912280702,"feedforward","test"
"41771",2370000,11,0.266666666666667,1.65,"feedforward","test"
"41772",2370000,12,0.220338983050847,1.74576271186441,"feedforward","test"
"41773",2370000,13,0.152173913043478,2.04347826086957,"feedforward","test"
"41774",2370000,14,0.205882352941176,2.14705882352941,"feedforward","test"
"41775",2370000,15,0.125,2.40625,"feedforward","test"
"41776",2370000,16,0.238095238095238,2.66666666666667,"feedforward","test"
"41777",2370000,17,0.133333333333333,3.53333333333333,"feedforward","test"
"41778",2370000,18,0.2,3,"feedforward","test"
"41779",2370000,19,0,2.85714285714286,"feedforward","test"
"41780",2370000,20,0,6.66666666666667,"feedforward","test"
"41781",2370000,21,0,4.5,"feedforward","test"
"41782",2370000,22,0,8,"feedforward","test"
"41783",2370000,23,0,8,"feedforward","test"
"41784",2370000,24,0,9,"feedforward","test"
"41785",2380000,1,0,2,"feedforward","test"
"41786",2380000,2,0.142857142857143,1.14285714285714,"feedforward","test"
"41787",2380000,3,0.5,0.75,"feedforward","test"
"41788",2380000,4,0.45,0.9,"feedforward","test"
"41789",2380000,5,0.36,1.12,"feedforward","test"
"41790",2380000,6,0.0714285714285714,1.82142857142857,"feedforward","test"
"41791",2380000,7,0.2,1.6,"feedforward","test"
"41792",2380000,8,0.288461538461538,1.38461538461538,"feedforward","test"
"41793",2380000,9,0.24,1.64,"feedforward","test"
"41794",2380000,10,0.245614035087719,1.85964912280702,"feedforward","test"
"41795",2380000,11,0.233333333333333,1.61666666666667,"feedforward","test"
"41796",2380000,12,0.23728813559322,1.54237288135593,"feedforward","test"
"41797",2380000,13,0.195652173913043,1.84782608695652,"feedforward","test"
"41798",2380000,14,0.176470588235294,2.11764705882353,"feedforward","test"
"41799",2380000,15,0.15625,2.3125,"feedforward","test"
"41800",2380000,16,0.142857142857143,3,"feedforward","test"
"41801",2380000,17,0.133333333333333,3.73333333333333,"feedforward","test"
"41802",2380000,18,0.2,3,"feedforward","test"
"41803",2380000,19,0,3.85714285714286,"feedforward","test"
"41804",2380000,20,0,6.66666666666667,"feedforward","test"
"41805",2380000,21,0,5,"feedforward","test"
"41806",2380000,22,0,8,"feedforward","test"
"41807",2380000,23,0,8,"feedforward","test"
"41808",2380000,24,0,9,"feedforward","test"
"41809",2390000,1,0,1,"feedforward","test"
"41810",2390000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41811",2390000,3,0.5,0.666666666666667,"feedforward","test"
"41812",2390000,4,0.5,0.75,"feedforward","test"
"41813",2390000,5,0.36,0.92,"feedforward","test"
"41814",2390000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41815",2390000,7,0.175,1.625,"feedforward","test"
"41816",2390000,8,0.307692307692308,1.34615384615385,"feedforward","test"
"41817",2390000,9,0.22,1.64,"feedforward","test"
"41818",2390000,10,0.210526315789474,1.92982456140351,"feedforward","test"
"41819",2390000,11,0.25,1.88333333333333,"feedforward","test"
"41820",2390000,12,0.305084745762712,1.47457627118644,"feedforward","test"
"41821",2390000,13,0.173913043478261,1.91304347826087,"feedforward","test"
"41822",2390000,14,0.117647058823529,2.23529411764706,"feedforward","test"
"41823",2390000,15,0.125,2.125,"feedforward","test"
"41824",2390000,16,0.19047619047619,2.61904761904762,"feedforward","test"
"41825",2390000,17,0.133333333333333,3.6,"feedforward","test"
"41826",2390000,18,0.2,3,"feedforward","test"
"41827",2390000,19,0,4,"feedforward","test"
"41828",2390000,20,0,6.66666666666667,"feedforward","test"
"41829",2390000,21,0,4.5,"feedforward","test"
"41830",2390000,22,0,8,"feedforward","test"
"41831",2390000,23,0,8,"feedforward","test"
"41832",2390000,24,0,9,"feedforward","test"
"41833",2400000,1,0,2,"feedforward","test"
"41834",2400000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41835",2400000,3,0.5,0.75,"feedforward","test"
"41836",2400000,4,0.45,0.85,"feedforward","test"
"41837",2400000,5,0.4,0.84,"feedforward","test"
"41838",2400000,6,0.214285714285714,1.53571428571429,"feedforward","test"
"41839",2400000,7,0.25,1.625,"feedforward","test"
"41840",2400000,8,0.269230769230769,1.36538461538462,"feedforward","test"
"41841",2400000,9,0.24,1.6,"feedforward","test"
"41842",2400000,10,0.228070175438596,1.87719298245614,"feedforward","test"
"41843",2400000,11,0.233333333333333,1.83333333333333,"feedforward","test"
"41844",2400000,12,0.254237288135593,1.57627118644068,"feedforward","test"
"41845",2400000,13,0.152173913043478,2.06521739130435,"feedforward","test"
"41846",2400000,14,0.176470588235294,2.23529411764706,"feedforward","test"
"41847",2400000,15,0.1875,2.1875,"feedforward","test"
"41848",2400000,16,0.19047619047619,2.42857142857143,"feedforward","test"
"41849",2400000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41850",2400000,18,0.1,3.3,"feedforward","test"
"41851",2400000,19,0,3.85714285714286,"feedforward","test"
"41852",2400000,20,0,6.66666666666667,"feedforward","test"
"41853",2400000,21,0,4.5,"feedforward","test"
"41854",2400000,22,0,8,"feedforward","test"
"41855",2400000,23,0,8,"feedforward","test"
"41856",2400000,24,0,9,"feedforward","test"
"41857",2410000,1,0,1,"feedforward","test"
"41858",2410000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41859",2410000,3,0.5,0.75,"feedforward","test"
"41860",2410000,4,0.45,0.95,"feedforward","test"
"41861",2410000,5,0.4,0.84,"feedforward","test"
"41862",2410000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41863",2410000,7,0.225,1.575,"feedforward","test"
"41864",2410000,8,0.307692307692308,1.32692307692308,"feedforward","test"
"41865",2410000,9,0.24,1.62,"feedforward","test"
"41866",2410000,10,0.192982456140351,2,"feedforward","test"
"41867",2410000,11,0.233333333333333,1.9,"feedforward","test"
"41868",2410000,12,0.305084745762712,1.49152542372881,"feedforward","test"
"41869",2410000,13,0.152173913043478,1.93478260869565,"feedforward","test"
"41870",2410000,14,0.147058823529412,2.17647058823529,"feedforward","test"
"41871",2410000,15,0.1875,2.15625,"feedforward","test"
"41872",2410000,16,0.19047619047619,2.47619047619048,"feedforward","test"
"41873",2410000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41874",2410000,18,0.2,3,"feedforward","test"
"41875",2410000,19,0,3.85714285714286,"feedforward","test"
"41876",2410000,20,0,6.66666666666667,"feedforward","test"
"41877",2410000,21,0,4.5,"feedforward","test"
"41878",2410000,22,0,8,"feedforward","test"
"41879",2410000,23,0,8,"feedforward","test"
"41880",2410000,24,0,9,"feedforward","test"
"41881",2420000,1,0,2,"feedforward","test"
"41882",2420000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41883",2420000,3,0.5,0.666666666666667,"feedforward","test"
"41884",2420000,4,0.45,0.9,"feedforward","test"
"41885",2420000,5,0.36,0.96,"feedforward","test"
"41886",2420000,6,0.178571428571429,1.67857142857143,"feedforward","test"
"41887",2420000,7,0.15,1.775,"feedforward","test"
"41888",2420000,8,0.269230769230769,1.38461538461538,"feedforward","test"
"41889",2420000,9,0.22,1.56,"feedforward","test"
"41890",2420000,10,0.245614035087719,1.84210526315789,"feedforward","test"
"41891",2420000,11,0.283333333333333,1.65,"feedforward","test"
"41892",2420000,12,0.254237288135593,1.57627118644068,"feedforward","test"
"41893",2420000,13,0.130434782608696,2.10869565217391,"feedforward","test"
"41894",2420000,14,0.147058823529412,2.23529411764706,"feedforward","test"
"41895",2420000,15,0.15625,2.125,"feedforward","test"
"41896",2420000,16,0.238095238095238,2.38095238095238,"feedforward","test"
"41897",2420000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41898",2420000,18,0.2,2.8,"feedforward","test"
"41899",2420000,19,0,3.85714285714286,"feedforward","test"
"41900",2420000,20,0,7.33333333333333,"feedforward","test"
"41901",2420000,21,0,4.5,"feedforward","test"
"41902",2420000,22,0,8,"feedforward","test"
"41903",2420000,23,0,8,"feedforward","test"
"41904",2420000,24,0,9,"feedforward","test"
"41905",2430000,1,0,1,"feedforward","test"
"41906",2430000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41907",2430000,3,0.416666666666667,0.75,"feedforward","test"
"41908",2430000,4,0.45,0.95,"feedforward","test"
"41909",2430000,5,0.4,0.84,"feedforward","test"
"41910",2430000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41911",2430000,7,0.25,1.625,"feedforward","test"
"41912",2430000,8,0.25,1.46153846153846,"feedforward","test"
"41913",2430000,9,0.22,1.62,"feedforward","test"
"41914",2430000,10,0.210526315789474,1.91228070175439,"feedforward","test"
"41915",2430000,11,0.283333333333333,1.8,"feedforward","test"
"41916",2430000,12,0.322033898305085,1.42372881355932,"feedforward","test"
"41917",2430000,13,0.130434782608696,2.10869565217391,"feedforward","test"
"41918",2430000,14,0.117647058823529,2.23529411764706,"feedforward","test"
"41919",2430000,15,0.125,2.1875,"feedforward","test"
"41920",2430000,16,0.238095238095238,2.57142857142857,"feedforward","test"
"41921",2430000,17,0.133333333333333,3.4,"feedforward","test"
"41922",2430000,18,0.2,3,"feedforward","test"
"41923",2430000,19,0,4,"feedforward","test"
"41924",2430000,20,0,6.66666666666667,"feedforward","test"
"41925",2430000,21,0,4.5,"feedforward","test"
"41926",2430000,22,0,8,"feedforward","test"
"41927",2430000,23,0,8,"feedforward","test"
"41928",2430000,24,0,9,"feedforward","test"
"41929",2440000,1,0,1,"feedforward","test"
"41930",2440000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41931",2440000,3,0.416666666666667,0.75,"feedforward","test"
"41932",2440000,4,0.45,0.95,"feedforward","test"
"41933",2440000,5,0.36,0.92,"feedforward","test"
"41934",2440000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41935",2440000,7,0.2,1.575,"feedforward","test"
"41936",2440000,8,0.25,1.48076923076923,"feedforward","test"
"41937",2440000,9,0.22,1.6,"feedforward","test"
"41938",2440000,10,0.228070175438596,1.92982456140351,"feedforward","test"
"41939",2440000,11,0.266666666666667,1.85,"feedforward","test"
"41940",2440000,12,0.271186440677966,1.57627118644068,"feedforward","test"
"41941",2440000,13,0.152173913043478,2,"feedforward","test"
"41942",2440000,14,0.176470588235294,2.17647058823529,"feedforward","test"
"41943",2440000,15,0.125,2.25,"feedforward","test"
"41944",2440000,16,0.19047619047619,2.61904761904762,"feedforward","test"
"41945",2440000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41946",2440000,18,0.2,3,"feedforward","test"
"41947",2440000,19,0,3.85714285714286,"feedforward","test"
"41948",2440000,20,0,6.66666666666667,"feedforward","test"
"41949",2440000,21,0,4.5,"feedforward","test"
"41950",2440000,22,0,8,"feedforward","test"
"41951",2440000,23,0,8,"feedforward","test"
"41952",2440000,24,0,9,"feedforward","test"
"41953",2450000,1,0,1,"feedforward","test"
"41954",2450000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41955",2450000,3,0.416666666666667,0.833333333333333,"feedforward","test"
"41956",2450000,4,0.6,0.4,"feedforward","test"
"41957",2450000,5,0.44,0.68,"feedforward","test"
"41958",2450000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"41959",2450000,7,0.2,1.775,"feedforward","test"
"41960",2450000,8,0.269230769230769,1.48076923076923,"feedforward","test"
"41961",2450000,9,0.2,1.62,"feedforward","test"
"41962",2450000,10,0.245614035087719,1.85964912280702,"feedforward","test"
"41963",2450000,11,0.283333333333333,1.7,"feedforward","test"
"41964",2450000,12,0.271186440677966,1.49152542372881,"feedforward","test"
"41965",2450000,13,0.152173913043478,1.91304347826087,"feedforward","test"
"41966",2450000,14,0.147058823529412,2.17647058823529,"feedforward","test"
"41967",2450000,15,0.125,2.25,"feedforward","test"
"41968",2450000,16,0.19047619047619,2.61904761904762,"feedforward","test"
"41969",2450000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"41970",2450000,18,0.1,3.3,"feedforward","test"
"41971",2450000,19,0,3.85714285714286,"feedforward","test"
"41972",2450000,20,0,7.33333333333333,"feedforward","test"
"41973",2450000,21,0,4.5,"feedforward","test"
"41974",2450000,22,0,8,"feedforward","test"
"41975",2450000,23,0,8,"feedforward","test"
"41976",2450000,24,0,9,"feedforward","test"
"41977",2460000,1,0,1,"feedforward","test"
"41978",2460000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"41979",2460000,3,0.5,0.75,"feedforward","test"
"41980",2460000,4,0.45,0.95,"feedforward","test"
"41981",2460000,5,0.36,1.04,"feedforward","test"
"41982",2460000,6,0.142857142857143,1.78571428571429,"feedforward","test"
"41983",2460000,7,0.175,1.6,"feedforward","test"
"41984",2460000,8,0.288461538461538,1.38461538461538,"feedforward","test"
"41985",2460000,9,0.18,1.7,"feedforward","test"
"41986",2460000,10,0.245614035087719,1.80701754385965,"feedforward","test"
"41987",2460000,11,0.266666666666667,1.8,"feedforward","test"
"41988",2460000,12,0.254237288135593,1.57627118644068,"feedforward","test"
"41989",2460000,13,0.173913043478261,2,"feedforward","test"
"41990",2460000,14,0.205882352941176,2.11764705882353,"feedforward","test"
"41991",2460000,15,0.09375,2.25,"feedforward","test"
"41992",2460000,16,0.238095238095238,2.66666666666667,"feedforward","test"
"41993",2460000,17,0.133333333333333,3.53333333333333,"feedforward","test"
"41994",2460000,18,0.2,2.8,"feedforward","test"
"41995",2460000,19,0,3.85714285714286,"feedforward","test"
"41996",2460000,20,0,6.66666666666667,"feedforward","test"
"41997",2460000,21,0,4.5,"feedforward","test"
"41998",2460000,22,0,8,"feedforward","test"
"41999",2460000,23,0,8,"feedforward","test"
"42000",2460000,24,0,9,"feedforward","test"
"42001",2470000,1,0,1,"feedforward","test"
"42002",2470000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"42003",2470000,3,0.5,0.75,"feedforward","test"
"42004",2470000,4,0.45,0.9,"feedforward","test"
"42005",2470000,5,0.4,0.84,"feedforward","test"
"42006",2470000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"42007",2470000,7,0.225,1.675,"feedforward","test"
"42008",2470000,8,0.269230769230769,1.42307692307692,"feedforward","test"
"42009",2470000,9,0.22,1.58,"feedforward","test"
"42010",2470000,10,0.263157894736842,1.7719298245614,"feedforward","test"
"42011",2470000,11,0.283333333333333,1.73333333333333,"feedforward","test"
"42012",2470000,12,0.271186440677966,1.52542372881356,"feedforward","test"
"42013",2470000,13,0.173913043478261,1.93478260869565,"feedforward","test"
"42014",2470000,14,0.176470588235294,2.17647058823529,"feedforward","test"
"42015",2470000,15,0.125,2.21875,"feedforward","test"
"42016",2470000,16,0.19047619047619,2.71428571428571,"feedforward","test"
"42017",2470000,17,0.133333333333333,3.73333333333333,"feedforward","test"
"42018",2470000,18,0.1,3.3,"feedforward","test"
"42019",2470000,19,0,3.85714285714286,"feedforward","test"
"42020",2470000,20,0,6.66666666666667,"feedforward","test"
"42021",2470000,21,0,4.5,"feedforward","test"
"42022",2470000,22,0,8,"feedforward","test"
"42023",2470000,23,0,8,"feedforward","test"
"42024",2470000,24,0,9,"feedforward","test"
"42025",2480000,1,0,1,"feedforward","test"
"42026",2480000,2,0.142857142857143,1.28571428571429,"feedforward","test"
"42027",2480000,3,0.333333333333333,0.833333333333333,"feedforward","test"
"42028",2480000,4,0.65,0.4,"feedforward","test"
"42029",2480000,5,0.4,0.8,"feedforward","test"
"42030",2480000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"42031",2480000,7,0.25,1.625,"feedforward","test"
"42032",2480000,8,0.288461538461538,1.36538461538462,"feedforward","test"
"42033",2480000,9,0.24,1.58,"feedforward","test"
"42034",2480000,10,0.228070175438596,1.73684210526316,"feedforward","test"
"42035",2480000,11,0.266666666666667,1.7,"feedforward","test"
"42036",2480000,12,0.305084745762712,1.50847457627119,"feedforward","test"
"42037",2480000,13,0.130434782608696,2,"feedforward","test"
"42038",2480000,14,0.117647058823529,2.23529411764706,"feedforward","test"
"42039",2480000,15,0.125,2.125,"feedforward","test"
"42040",2480000,16,0.238095238095238,2.57142857142857,"feedforward","test"
"42041",2480000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"42042",2480000,18,0.1,3.3,"feedforward","test"
"42043",2480000,19,0,3.85714285714286,"feedforward","test"
"42044",2480000,20,0,7,"feedforward","test"
"42045",2480000,21,0,4.5,"feedforward","test"
"42046",2480000,22,0,8,"feedforward","test"
"42047",2480000,23,0,8,"feedforward","test"
"42048",2480000,24,0,9,"feedforward","test"
"42049",2490000,1,0,1,"feedforward","test"
"42050",2490000,2,0.142857142857143,1.28571428571429,"feedforward","test"
"42051",2490000,3,0.333333333333333,0.75,"feedforward","test"
"42052",2490000,4,0.55,0.75,"feedforward","test"
"42053",2490000,5,0.32,1,"feedforward","test"
"42054",2490000,6,0.142857142857143,1.85714285714286,"feedforward","test"
"42055",2490000,7,0.175,1.6,"feedforward","test"
"42056",2490000,8,0.307692307692308,1.32692307692308,"feedforward","test"
"42057",2490000,9,0.22,1.56,"feedforward","test"
"42058",2490000,10,0.245614035087719,1.85964912280702,"feedforward","test"
"42059",2490000,11,0.266666666666667,1.58333333333333,"feedforward","test"
"42060",2490000,12,0.220338983050847,1.74576271186441,"feedforward","test"
"42061",2490000,13,0.152173913043478,1.95652173913043,"feedforward","test"
"42062",2490000,14,0.176470588235294,2.17647058823529,"feedforward","test"
"42063",2490000,15,0.1875,2.03125,"feedforward","test"
"42064",2490000,16,0.19047619047619,2.71428571428571,"feedforward","test"
"42065",2490000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"42066",2490000,18,0.1,3.3,"feedforward","test"
"42067",2490000,19,0,3.85714285714286,"feedforward","test"
"42068",2490000,20,0,6.66666666666667,"feedforward","test"
"42069",2490000,21,0,4.5,"feedforward","test"
"42070",2490000,22,0,8,"feedforward","test"
"42071",2490000,23,0,8,"feedforward","test"
"42072",2490000,24,0,9,"feedforward","test"
"42073",2500000,1,0,1,"feedforward","test"
"42074",2500000,2,0.142857142857143,1.28571428571429,"feedforward","test"
"42075",2500000,3,0.416666666666667,0.666666666666667,"feedforward","test"
"42076",2500000,4,0.6,0.5,"feedforward","test"
"42077",2500000,5,0.32,1,"feedforward","test"
"42078",2500000,6,0.214285714285714,1.60714285714286,"feedforward","test"
"42079",2500000,7,0.225,1.7,"feedforward","test"
"42080",2500000,8,0.269230769230769,1.42307692307692,"feedforward","test"
"42081",2500000,9,0.24,1.58,"feedforward","test"
"42082",2500000,10,0.228070175438596,1.85964912280702,"feedforward","test"
"42083",2500000,11,0.266666666666667,1.86666666666667,"feedforward","test"
"42084",2500000,12,0.288135593220339,1.54237288135593,"feedforward","test"
"42085",2500000,13,0.173913043478261,1.93478260869565,"feedforward","test"
"42086",2500000,14,0.205882352941176,2.05882352941176,"feedforward","test"
"42087",2500000,15,0.09375,2.28125,"feedforward","test"
"42088",2500000,16,0.238095238095238,2.57142857142857,"feedforward","test"
"42089",2500000,17,0.133333333333333,3.46666666666667,"feedforward","test"
"42090",2500000,18,0.2,3,"feedforward","test"
"42091",2500000,19,0,3.85714285714286,"feedforward","test"
"42092",2500000,20,0,6.66666666666667,"feedforward","test"
"42093",2500000,21,0,4.5,"feedforward","test"
"42094",2500000,22,0,8,"feedforward","test"
"42095",2500000,23,0,8,"feedforward","test"
"42096",2500000,24,0,9,"feedforward","test"
"42097",2510000,1,0,1,"feedforward","test"
"42098",2510000,2,0.142857142857143,1.42857142857143,"feedforward","test"
"42099",2510000,3,0.333333333333333,0.916666666666667,"feedforward","test"
"42100",2510000,4,0.5,0.8,"feedforward","test"
"42101",2510000,5,0.36,0.96,"feedforward","test"
"42102",2510000,6,0.214285714285714,1.57142857142857,"feedforward","test"
"42103",2510000,7,0.15,1.675,"feedforward","test"
"42104",2510000,8,0.288461538461538,1.40384615384615,"feedforward","test"
"42105",2510000,9,0.2,1.62,"feedforward","test"
"42106",2510000,10,0.245614035087719,1.80701754385965,"feedforward","test"
"42107",2510000,11,0.266666666666667,1.71666666666667,"feedforward","test"
"42108",2510000,12,0.288135593220339,1.52542372881356,"feedforward","test"
"42109",2510000,13,0.173913043478261,1.84782608695652,"feedforward","test"
